rewire_id,text,label_sexist,label_category,label_vector,split,consensus
sexism2022_english-5239,"Nah, the moral of the story is women like that should be avoided like the plague.",not sexist,none,none,test,mixed
sexism2022_english-5246,"I just say ""I'm waiting to fall in love"" which is usually followed by their awwws. It's better to say that rather then giving them logical answers as to why you have made a conscious decision to avoid women.",not sexist,none,none,test,mixed
sexism2022_english-5262,A girl who comes up with terms like “substantial clitoris” definitively reads like a fat girl with self esteem issues. That whole story reeks of fat girl with mental issues.,not sexist,none,none,test,mixed
sexism2022_english-5263,"As I've always said, girls who behave like ladies get treated like ladies, girls who act like tramps get treated like tramps. Great example of this.",sexist,2. derogation,2.1 descriptive attacks,test,mixed
sexism2022_english-5295,"Not all women date ""up"". There are plenty of women who just want a compatible guy.",not sexist,none,none,test,mixed
sexism2022_english-5318,Who the fuck would believe that fat landwhale that someone would want to rape her lel.,sexist,4. prejudiced discussions,4.1 supporting mistreatment of individual women,test,mixed
sexism2022_english-5363,Why do you obsess and talk about nutting children why do you talk about playing with their buttholes. You're a sick mother fucker,not sexist,none,none,test,mixed
sexism2022_english-5368,"It's sad. A few years ago, it was all positive masculinity, self-improvement, with a side of Game. These days, they've put the pussy on the pedestal as bad as the BP crowd.",sexist,4. prejudiced discussions,4.2 supporting systemic discrimination against women as a group,test,mixed
sexism2022_english-5385,Next time she suggest to go somewhere tell her you're helping out / meeting another girl to hang out or so. You will see if she values you. If she doesn't suggest anything ignore her.,not sexist,none,none,test,mixed
sexism2022_english-5410,"That ruins the fun. Now all wives are going to say something like ""you dont need another one, you already have one that can shoot everything""",not sexist,none,none,test,mixed
sexism2022_english-5424,"Women (when they're referred to as women): I'm not a female <profession>, I'm a <profession> Women (when talking about incarceration): That's not just any prisoner, that's a female prisoner.",sexist,2. derogation,2.1 descriptive attacks,test,mixed
sexism2022_english-5482,Damn ugly she-ape!,not sexist,none,none,test,mixed
sexism2022_english-5579,Oh ok. So is it just premarital sex that makes a woman a whore? What if she ends up marrying the man she has sex with?,sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,mixed
sexism2022_english-5599,Karma's a bitch!,sexist,3. animosity,"3.1 casual use of gendered slurs, profanities, and insults",test,mixed
sexism2022_english-5607,"You guys are so hypocritical, you slander 4.4 billion people because 1 woman did shitty math? What if a woman said men are stupid or some shit like that, you guys would flip tf out",not sexist,none,none,test,mixed
sexism2022_english-5614,"You must be perplexed. All the logic, common sense, work ethic, proper grooming and cleaning habits, jobs, pretty women that don’t resemble baboons MUST make your brain hurt. It’s ok little guy",not sexist,none,none,test,mixed
sexism2022_english-5629,"While fake feminists are playing dress-up to sling poo at our favorite president, the author of the Handmaid's Tale recently got in trouble with said #fakefeminists for questioning the #metoo witch hunt and modern feminism. [URL]",not sexist,none,none,test,mixed
sexism2022_english-5669,"[USER] Why is it ok to say women have greater empathy, are better at caring and communicating but you simply can't say men are more logical / rational?",sexist,3. animosity,3.2 immutable gender differences and gender stereotypes,test,mixed
sexism2022_english-571,I feel the same way. It would be nice to have a wife and kids. But it would be horrible to have a vindictive ex and kids I never see. The risk is not worth the reward.,sexist,2. derogation,2.1 descriptive attacks,test,mixed
sexism2022_english-5762,"I've never seen anything like it. At first, i was puzzled. Then I realized that she is going to nudge him to the left. She is not qualified to advise the president on anything except maybe choice of ties.",not sexist,none,none,test,mixed
sexism2022_english-5769,You're describing 99.9 percent of women who set foot in a gym.,not sexist,none,none,test,mixed
sexism2022_english-5781,"I have another one for today: Laura Loomer, this young man is stating she is stalking and making a rape allegation against him. Reconsider donating to her. We on the right need to expose & weed out the bad actors, frauds and crazies. [URL]",not sexist,none,none,test,mixed
sexism2022_english-5799,"Non-hypocritically, my pair bonding ability would be ruined for women at my level.",not sexist,none,none,test,mixed
sexism2022_english-5827,We ban females,sexist,4. prejudiced discussions,4.2 supporting systemic discrimination against women as a group,test,mixed
sexism2022_english-5832,This is about false rape charges and how wives use the laws to torture and get money from the brides family.....highly recommend to watch full video ....its mind blowing,not sexist,none,none,test,mixed
sexism2022_english-5842,I'd like to fucking shoot Theresa May if it wasn't illegal! - but then she's already shot to pieces.,sexist,"1. threats, plans to harm and incitement",1.1 threats of harm,test,mixed
sexism2022_english-5869,"As this police commander is having trouble understanding the nuances of this crime, I think we should help him by cutting off his dick so that he understands what is being done to these girls by their muslim parents",not sexist,none,none,test,mixed
sexism2022_english-5886,do a stone ole stunna on may the hag she has got to go uk is so cuck we need a duterte shoot the fukas,sexist,2. derogation,2.2 aggressive and emotive attacks,test,mixed
sexism2022_english-5895,"Ah, I see. The issue is you're courting camels. They can be quite ornery. I would recommend moving on to human women at some point.",not sexist,none,none,test,mixed
sexism2022_english-5906,"I hate girls like this. Like a girl could be perfect 10, but once you realize she knows it, and only wants to exploit people and doesn't care about genuine interaction, she automatically becomes the ugliest girl in the world.",not sexist,none,none,test,mixed
sexism2022_english-592,"Keep it up. Your case is different. In hoping u two get married and have babies within the next 2 months. If you don't get married, I hope she at least bares you a child to solidify your union. Godspeed and good luck",not sexist,none,none,test,mixed
sexism2022_english-5931,"Any woman can be a sex worker. Any idiot can do a lot of jobs, we still respect them because the job sucks. Literally in some cases. > Man can rarely be. Men frequently are sex workers, they're just sucking a looooot of dick.",not sexist,none,none,test,mixed
sexism2022_english-5961,Hate this smug cunt. Squeezing the life from her with my hands clasped about her neck would be the most worthwhile thing I ever did in my life. Bitch. 😬😠 (I mean Spectre not Empress 😉),sexist,2. derogation,2.2 aggressive and emotive attacks,test,mixed
sexism2022_english-5963,Can a female please slap her.,sexist,"1. threats, plans to harm and incitement",1.2 incitement and encouragement of harm,test,mixed
sexism2022_english-5965,I mean I’m ok with girls that have flat ironing board bodies too. You got pretty high standards for an incel,sexist,2. derogation,2.1 descriptive attacks,test,mixed
sexism2022_english-5988,"A false dichotomy. Apparently we believe that women are pure so long as they remain virgins till we wed them, and if she is impurified by some vile other man's cock, then she's a slut.",not sexist,none,none,test,mixed
sexism2022_english-6033,Curves does it for women. I’m sure women would collectively sue for access to the gym if it were a company. We should start a MGTOW gym in people’s garages or a warehouse similar to the “Heman Woman-haterz Club”.,sexist,2. derogation,2.1 descriptive attacks,test,mixed
sexism2022_english-6057,"No one worships Mary,,, shows your ignorance of God's only church. Jesus picked men,, unlike you with your female priests. Peter got the keys to heaven,,,",sexist,4. prejudiced discussions,4.2 supporting systemic discrimination against women as a group,test,mixed
sexism2022_english-6088,And let’s not forget about those damn false rape accusations,not sexist,none,none,test,mixed
sexism2022_english-6096,"Ms...Fernandez killed her 8 year old son because she thought he was ""gay"" No words about a father being involved with the child. How about having something other than a female around to mentor and direct a boy into manhood?",sexist,2. derogation,2.1 descriptive attacks,test,mixed
